Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Settle,Benjamin,Hale, ,9,30,1947,Olympia,WA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,George W. Bush,Republican,Qualified,,2007-01-09,2007-01-09,2007-03-13,Reported (favorably),2007-04-25,Roll Call, 99/0,2007-06-28,2007-07-02,,,,Claremont McKenna College,B.A.,1969-01-01,Willamette University College of Law,J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,Benjamin Hale Settle,43,TX,9,W.D. Wash.,09 - WA-W,WA,,,,,,,09-WA-W-04,"['Nominated to U.S. District Court for the Western District of Washington, November 15, 2006']",[],170 days 00:00:00.000000000,,,59.27842460830818,59.27842460830818
Leighton,Ronald,B., ,9,30,1951,Stockton,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-10-07,Reported (favorably),2002-10-08,Voice,  ,2002-11-14,2002-11-26,2019-02-28,,,Whitworth College,B.A.,1973-01-01,"University of California, Hastings College of the Law",J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Ronald B. Leighton,43,TX,9,W.D. Wash.,09 - WA-W,WA,09 - WA-W,Senior,485.0,0.0,2019-02-28,128 days 01:27:23.045008000,09-WA-W-07,"['Nominated to U.S. District Court for the Western District of Washington, April 30, 1992']",[],295 days 00:00:00.000000000,5938 days 00:00:00.000000000,,50.317254974434796,50.317254974434796
Martinez,Ricardo,S., ,9,30,1951,Mercedes,TX,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,George W. Bush,Republican,Well Qualified,,2003-10-14,2003-10-14,2004-01-22,Reported (favorably),2004-03-04,Roll Call, 98/0,2004-06-15,2004-06-16,,,,University of Washington,B.S.,1975-01-01,University of Washington School of Law,J.D.,1980-01-01,,,,,,,,,,1951-09-30,1677-09-30,Ricardo S. Martinez,43,TX,9,W.D. Wash.,09 - WA-W,WA,,,,,,,09-WA-W-08,,,245 days 00:00:00.000000000,,,52.03939848183057,52.03939848183057
Coughenour,John,C., ,9,30,1941,Pittsburgh,KS,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,Ronald Reagan,Republican,Well Qualified,,1981-08-11,1981-08-11,1981-09-15,Reported (favorably),1981-09-23,Voice,  ,1981-09-25,1981-09-28,2006-07-27,,,Kansas State College of Pittsburg (now Pittsburg State University),B.S.,1963-01-01,University of Iowa College of Law,J.D.,1966-01-01,,,,,,,,,,1941-09-30,1677-09-30,John C. Coughenour,40,CA,9,W.D. Wash.,09 - WA-W,WA,,,,,2006-07-27,4727 days 01:27:23.045008000,09-WA-W-02,,,45 days 00:00:00.000000000,9068 days 00:00:00.000000000,,39.86392602175267,39.86392602175267
Zilly,Thomas,Samuel, ,9,30,1935,Detroit,MI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,Ronald Reagan,Republican,Well Qualified,,1988-02-16,1988-02-16,1988-03-28,Reported (favorably),1988-04-15,Voice,  ,1988-04-19,1988-04-20,2004-01-01,,,University of Michigan,B.A.,1956-01-01,Cornell Law School,J.D.,1962-01-01,,,,,,,,,,1935-09-30,1677-09-30,Thomas Samuel Zilly,40,CA,9,W.D. Wash.,09 - WA-W,WA,,,,,2004-01-01,5665 days 01:27:23.045008000,09-WA-W-03,,,63 days 00:00:00.000000000,5734 days 00:00:00.000000000,,52.38163685770413,52.38163685770413
Dimmick,Carolyn,R., ,9,30,1929,Seattle,WA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,Ronald Reagan,Republican,Well Qualified,,1985-03-07,1985-03-07,1985-03-20,Reported (favorably),1985-04-03,Voice,  ,1985-04-03,1985-04-04,1997-11-01,,,University of Washington,B.A.,1951-01-01,University of Washington School of Law,J.D.,1953-01-01,,,,,,,,,,1929-09-30,1677-09-30,Carolyn R. Dimmick,40,CA,9,W.D. Wash.,09 - WA-W,WA,,,,,1997-11-01,7917 days 01:27:23.045008000,09-WA-W-06,,,27 days 00:00:00.000000000,4594 days 00:00:00.000000000,,55.43440317049632,55.43440317049632
Bryan,Robert,Jensen, ,9,30,1934,Bremerton,WA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,Ronald Reagan,Republican,,,1986-02-03,1986-02-03,1986-02-19,Reported (favorably),1986-02-27,Voice,  ,1986-04-24,1986-05-07,2000-11-01,,,University of Washington,B.A.,1956-01-01,University of Washington School of Law,J.D.,1958-01-01,,,,,,,,,,1934-09-30,1677-09-30,Robert Jensen Bryan,40,CA,9,W.D. Wash.,09 - WA-W,WA,,,,,2000-11-01,6821 days 01:27:23.045008000,09-WA-W-07,"['Nominated to U.S. District Court for the Western District of Washington, December 4, 1985']",[],80 days 00:00:00.000000000,5292 days 00:00:00.000000000,,51.346708009062475,51.346708009062475
Pechman,Marsha,J., ,9,30,1951,Salem,OR,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,William J. Clinton,Democratic,Qualified,,1999-03-24,1999-03-24,1999-07-13,Reported (favorably),1999-07-22,Voice,  ,1999-09-08,1999-09-09,2016-02-06,,,Cornell University,B.A.,1973-01-01,Boston University School of Law,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Marsha J. Pechman,42,AK,9,W.D. Wash.,09 - WA-W,WA,09 - WA-W,Senior,485.0,0.0,2016-02-06,1246 days 01:27:23.045008000,09-WA-W-01,,,168 days 00:00:00.000000000,5994 days 00:00:00.000000000,,47.4807833151947,47.4807833151947
Lasnik,Robert,S., ,9,30,1951,Staten Island,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,William J. Clinton,Democratic,Qualified,,1998-05-11,1998-05-11,1998-10-01,Reported (favorably),1998-10-08,Voice,  ,1998-10-21,1998-10-22,2016-01-27,,,Brandeis University,A.B.,1972-01-01,Northwestern University,M.S.,1973-01-01,Northwestern University,M.A.,1974-01-01,University of Washington School of Law,J.D.,1978-01-01,,,,1951-09-30,1677-09-30,Robert S. Lasnik,42,AK,9,W.D. Wash.,09 - WA-W,WA,09 - WA-W,Senior,485.0,0.0,2016-01-27,1256 days 01:27:23.045008000,09-WA-W-06,,,163 days 00:00:00.000000000,6306 days 00:00:00.000000000,,46.61286679397934,46.61286679397934
Rothstein,Barbara,Jacobs, ,9,30,1939,Brooklyn,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Washington,Judge,Jimmy Carter,Democratic,Qualified,,1979-12-03,1979-12-03,1980-02-07,Reported (favorably),1980-02-19,Voice,  ,1980-02-20,1980-02-20,2011-09-01,,,Cornell University,B.A.,1960-01-01,Harvard Law School,LL.B.,1966-01-01,,,,,,,,,,1939-09-30,1677-09-30,Barbara Jacobs Rothstein,39,GA,9,W.D. Wash.,09 - WA-W,WA,,,,,2011-09-01,2865 days 01:27:23.045008000,09-WA-W-05,,,79 days 00:00:00.000000000,11516 days 00:00:00.000000000,,40.17604742054936,40.17604742054936
Wallace,John,Clifford, ,9,30,1928,San Diego,CA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Richard M. Nixon,Republican,Well Qualified,,1972-05-22,1972-05-22,1972-06-22,Reported (favorably),1972-06-27,Voice,  ,1972-06-28,1972-06-28,1996-04-08,,,San Diego State College,B.A.,1952-01-01,"University of California, Berkeley, Boalt Hall School of Law",LL.B.,1955-01-01,,,,,,,,,,1928-09-30,1677-09-30,John Clifford Wallace,37,CA,9,9th Cir.,09 - CCA,,,,,,1996-04-08,8489 days 01:27:23.045008000,09-CCA-09,,,37 days 00:00:00.000000000,8685 days 00:00:00.000000000,637 days 00:00:00.000000000,43.642237691396815,42.01865883625263
Goodwin,Alfred,Theodore, ,9,30,1923,Bellingham,WA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Richard M. Nixon,Republican,,,1971-11-03,1971-11-03,1971-11-23,Reported (favorably),1971-11-23,Voice,  ,1971-11-23,1971-11-30,1991-01-31,,,University of Oregon,B.A.,1947-01-01,University of Oregon School of Law,J.D.,1951-01-01,,,,,,,,,,1923-09-30,1677-09-30,Alfred Theodore Goodwin,37,CA,9,9th Cir.,09 - CCA,,,,,,1991-01-31,10383 days 01:27:23.045008000,09-CCA-13,,,20 days 00:00:00.000000000,7002 days 00:00:00.000000000,736 days 00:00:00.000000000,48.09407448476013,45.980410275364996
Kleinfeld,Andrew,Jay, ,9,30,1945,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George H.W. Bush,Republican,Qualified,,1991-05-23,1991-05-23,1991-07-19,Reported (favorably),1991-09-12,Voice,  ,1991-09-12,1991-09-16,2010-06-12,,,Wesleyan University,B.A.,1966-01-01,Harvard Law School,J.D.,1969-01-01,,,,,,,,,,1945-09-30,1677-09-30,Andrew Jay Kleinfeld,41,TX,9,9th Cir.,09 - CCA,,,,,,2010-06-12,3311 days 01:27:23.045008000,09-CCA-13,,,112 days 00:00:00.000000000,6844 days 00:00:00.000000000,1971 days 00:00:00.000000000,45.64364771350541,40.48543091233906
Fernandez,Ferdinand,Francis, ,9,30,1937,Pasadena,CA,9,30,1677, , ,Male,Hispanic,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George H.W. Bush,Republican,Well Qualified,,1989-02-28,1989-02-28,1989-05-02,Reported (favorably),1989-05-18,Voice,  ,1989-05-18,1989-05-22,2002-06-01,,,University of Southern California,B.S.,1958-01-01,University of Southern California Law School,J.D.,1962-01-01,Harvard Law School,LL.M.,1963-01-01,,,,,,,1937-09-30,1677-09-30,Ferdinand Francis Fernandez,41,TX,9,9th Cir.,09 - CCA,,,,,,2002-06-01,6244 days 01:27:23.045008000,09-CCA-21,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, September 16, 1988']",[],79 days 00:00:00.000000000,4758 days 00:00:00.000000000,1315 days 00:00:00.000000000,51.415155684237185,47.801118435012356
Ikuta,Sandra,Segal, ,9,30,1954,Los Angeles,CA,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Well Qualified,,2006-02-08,2006-02-08,2006-05-02,Reported (favorably),2006-05-25,Roll Call, 81/0,2006-06-19,2006-06-23,,,,"University of California, Berkeley",A.B.,1976-01-01,Columbia University,M.S.,1978-01-01,"University of California, Los Angeles, School of Law",J.D.,1988-01-01,,,,,,,1954-09-30,1677-09-30,Sandra Segal Ikuta,43,TX,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-01,,,131 days 00:00:00.000000000,,,51.36039754409742,51.36039754409742
Smith,N[orman],Randy, ,9,30,1949,Logan,UT,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Well Qualified,,2007-01-16,2007-01-16,,Reported (favorably),2007-02-08,Roll Call, 94/0,2007-02-15,2007-03-19,2018-08-11,,,Brigham Young University,B.S.,1974-01-01,"Brigham Young University, J. Reuben Clark Law School",J.D.,1977-01-01,,,,,,,,,,1949-09-30,1677-09-30,N[orman] Randy Smith,43,TX,9,9th Cir.,09 - CCA,,,,,,2018-08-11,329 days 01:27:23.045008000,09-CCA-03,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, December 16, 2005; no Senate vote; Nominated to U.S. Court of Appeals for the Ninth Circuit, September 5, 2006; no Senate vote; Nominated to U.S. Court of Appeals for the Ninth Circuit, November 15, 2006; no Senate vote; Nominated to U.S. Court of Appeals for the Ninth Circuit, January 9, 2007']",[],30 days 00:00:00.000000000,4163 days 00:00:00.000000000,,57.296179935248496,57.296179935248496
Bybee,Jay,S., ,9,30,1953,Oakland,CA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Well Qualified,,2003-01-07,2003-01-07,2003-02-05,Reported (favorably),2003-02-27,Roll Call, 74/19,2003-03-13,2003-03-21,,,,Brigham Young University,B.A.,1977-01-01,"Brigham Young University, J. Reuben Clark Law School",J.D.,1980-01-01,,,,,,,,,,1953-09-30,1677-09-30,Jay S. Bybee,43,TX,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-07,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, May 22, 2002']",[],65 days 00:00:00.000000000,,,49.27137449776518,49.27137449776518
Smith,Milan,Dale,Jr.,9,30,1942,Pendleton,OR,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Well Qualified,,2006-02-14,2006-02-14,2006-04-25,Reported (favorably),2006-05-04,Roll Call, 93/0,2006-05-16,2006-05-18,,,,Brigham Young University,B.A.,1966-01-01,University of Chicago Law School,J.D.,1969-01-01,,,,,,,,,,1942-09-30,1677-09-30,"Milan Dale Smith, Jr.",43,TX,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-19,,,91 days 00:00:00.000000000,,,63.377071397769974,63.377071397769974
Callahan,Consuelo,Maria, ,9,30,1950,Palo Alto,CA,9,30,1677, , ,Female,Hispanic,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Well Qualified,,2003-02-12,2003-02-12,2003-05-07,Reported (favorably),2003-05-08,Roll Call, 99/0,2003-05-22,2003-05-28,,,,Stanford University,A.B.,1972-01-01,"University of the Pacific, McGeorge School of Law",J.D.,1975-01-01,University of Virginia School of Law,LL.M.,2004-01-01,,,,,,,1950-09-30,1677-09-30,Consuelo Maria Callahan,43,TX,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-21,,,99 days 00:00:00.000000000,,,52.37068522967618,52.37068522967618
Bea,Carlos,T., ,9,30,1934,San Sebastian,Spain,9,30,1677, , ,Male,Hispanic,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Qualified,,2003-04-11,2003-04-11,2003-09-03,Reported (favorably),2003-09-25,Roll Call, 86/0,2003-09-29,2003-10-01,,,,Stanford University,B.A.,1956-01-01,Stanford Law School,J.D.,1958-01-01,,,,,,,,,,1934-09-30,1677-09-30,Carlos T. Bea,43,TX,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-25,"['Nominated to U.S. District Court for the Northern District of California, November 20, 1991']",[],171 days 00:00:00.000000000,,,68.52981238492235,68.52981238492235
Clifton,Richard,R., ,9,30,1950,Framingham,MA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,George W. Bush,Republican,Qualified,,2001-09-04,2001-09-04,2002-05-09,Reported (favorably),2002-05-16,Roll Call, 98/0,2002-07-18,2002-07-30,2016-12-31,,,Princeton University,A.B.,1972-01-01,Yale Law School,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Richard R. Clifton,43,TX,9,9th Cir.,09 - CCA,,,,,,2016-12-31,917 days 01:27:23.045008000,09-CCA-26,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, June 22, 2001']",[],317 days 00:00:00.000000000,5268 days 00:00:00.000000000,,50.93054614400022,50.93054614400022
Trott,Stephen,S., ,9,30,1939,Glen Ridge,NJ,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Ronald Reagan,Republican,Well Qualified,,1987-08-07,1987-08-07,1987-11-13,Reported (favorably),1987-12-03,Voice,  ,1988-03-24,1988-03-25,2004-12-31,,,Wesleyan University,B.A.,1962-01-01,Harvard Law School,LL.B.,1965-01-01,,,,,,,,,,1939-09-30,1677-09-30,Stephen S. Trott,40,CA,9,9th Cir.,09 - CCA,,,,,,2004-12-31,5300 days 01:27:23.045008000,09-CCA-06,,,230 days 00:00:00.000000000,6125 days 00:00:00.000000000,,47.853138668145135,47.853138668145135
O'Scannlain,Diarmuid,Fionntain, ,9,30,1937,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Ronald Reagan,Republican,Qualified,,1986-08-11,1986-08-11,1986-09-10,Reported (favorably),1986-09-19,Voice,  ,1986-09-25,1986-09-26,2016-12-31,,,St. John`s University,B.A.,1957-01-01,Harvard Law School,J.D.,1963-01-01,University of Virginia School of Law,LL.M.,1992-01-01,,,,,,,1937-09-30,1677-09-30,Diarmuid Fionntain O'Scannlain,40,CA,9,9th Cir.,09 - CCA,,,,,,2016-12-31,917 days 01:27:23.045008000,09-CCA-11,,,45 days 00:00:00.000000000,11054 days 00:00:00.000000000,,48.863426353723895,48.863426353723895
Leavy,Edward, , ,9,30,1929,near Aurora,OR,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Ronald Reagan,Republican,Exceptionally Well Qualified,,1987-02-02,1987-02-02,1987-03-11,Reported (favorably),1987-03-19,Voice,  ,1987-03-20,1987-03-23,1997-05-19,,,University of Portland,A.B.,1950-01-01,Notre Dame Law School,LL.B.,1953-01-01,,,,,,,,,,1929-09-30,1677-09-30,Edward Leavy,40,CA,9,9th Cir.,09 - CCA,,,,,,1997-05-19,8083 days 01:27:23.045008000,09-CCA-16,,,46 days 00:00:00.000000000,3710 days 00:00:00.000000000,1070 days 00:00:00.000000000,57.342724354367306,54.48708734607829
Fletcher,William,A., ,9,30,1945,Philadelphia,PA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1997-01-07,1997-01-07,1998-04-29,Reported (favorably),1998-05-21,Roll Call, 57/41,1998-10-08,1998-10-09,,,,Harvard College,B.A.,1968-01-01,University of Oxford,B.A.,1970-01-01,Yale Law School,J.D.,1975-01-01,,,,,,,1945-09-30,1677-09-30,William A. Fletcher,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-02,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, April 25, 1995']",[],639 days 00:00:00.000000000,,,51.27278451987378,51.27278451987378
Rawlinson,Johnnie,B., ,9,30,1952,Concord,NC,9,30,1677, , ,Female,AfriAmerican,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Qualified,,2000-02-22,2000-02-23,2000-06-15,Reported (favorably),2000-07-20,Voice,  ,2000-07-21,2000-07-26,,,,North Carolina A&T State University,B.S.,1974-01-01,"University of the Pacific, McGeorge School of Law",J.D.,1979-01-01,,,,,,,,,,1952-09-30,1677-09-30,Johnnie B. Rawlinson,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-05,,,150 days 00:00:00.000000000,,841 days 00:00:00.000000000,47.39590819797806,45.32605050069474
Wardlaw,Kim,McLane, ,9,30,1954,San Francisco,CA,9,30,1677, , ,Female,Hispanic,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Qualified,,1998-01-27,1998-01-27,1998-06-18,Reported (favorably),1998-07-16,Voice,  ,1998-07-31,1998-08-03,,,,"University of California, Los Angeles",A.B.,1976-01-01,"University of California, Los Angeles, School of Law",J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,Kim McLane Wardlaw,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-09,,,185 days 00:00:00.000000000,,951 days 00:00:00.000000000,43.327378385593136,40.860524172296486
Hawkins,Michael,Daly, ,9,30,1945,Winslow,AZ,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1994-07-13,1994-07-13,1994-08-11,Reported (favorably),1994-08-25,Voice,  ,1994-09-14,1994-09-15,2010-02-12,,,Arizona State University,B.A.,1967-01-01,Arizona State University College of Law,J.D.,1970-01-01,University of Virginia School of Law,LL.M.,1998-01-01,,,,,,,1945-09-30,1677-09-30,Michael Daly Hawkins,42,AK,9,9th Cir.,09 - CCA,,,,,,2010-02-12,3431 days 01:27:23.045008000,09-CCA-10,,,63 days 00:00:00.000000000,5629 days 00:00:00.000000000,,48.78402705052123,48.78402705052123
Gould,Ronald,Murray, ,9,30,1946,St. Louis,MO,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1999-01-26,1999-01-26,1999-09-14,Reported (favorably),1999-10-07,Voice,  ,1999-11-17,1999-11-22,,,,University of Pennsylvania,B.S.,1968-01-01,University of Michigan Law School,J.D.,1973-01-01,,,,,,,,,,1946-09-30,1677-09-30,Ronald Murray Gould,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-12,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, November 8, 1997']",[],295 days 00:00:00.000000000,,,52.32414081055737,52.32414081055737
Silverman,Barry,G., ,9,30,1951,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Qualified,,1997-11-08,1997-11-08,1997-11-12,Reported (favorably),1997-11-13,Voice,  ,1998-01-28,1998-02-04,2016-10-11,,,Arizona State University,B.A.,1973-01-01,Arizona State University College of Law,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Barry G. Silverman,42,AK,9,9th Cir.,09 - CCA,,,,,,2016-10-11,998 days 01:27:23.045008000,09-CCA-14,,,81 days 00:00:00.000000000,6824 days 00:00:00.000000000,,46.10909190469346,46.10909190469346
Graber,Susan, , ,9,30,1949,Oklahoma City,OK,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-30,1997-07-30,1998-02-25,Reported (favorably),1998-03-05,Roll Call, 98/0,1998-03-17,1998-03-19,,,,Wellesley College,B.A.,1969-01-01,Yale Law School,J.D.,1972-01-01,,,,,,,,,,1949-09-30,1677-09-30,Susan Graber,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-16,,,230 days 00:00:00.000000000,,,47.83123541208923,47.83123541208923
Tallman,Richard,C., ,9,30,1953,Oakland,CA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1999-10-20,1999-10-21,2000-03-23,Reported (favorably),2000-04-12,Voice,  ,2000-05-24,2000-05-25,2018-03-03,,,University of Santa Clara (now Santa Clara University),B.Sc.,1975-01-01,Northwestern University School of Law,J.D.,1978-01-01,,,,,,,,,,1953-09-30,1677-09-30,Richard C. Tallman,42,AK,9,9th Cir.,09 - CCA,,,,,,2018-03-03,490 days 01:27:23.045008000,09-CCA-17,,,217 days 00:00:00.000000000,6491 days 00:00:00.000000000,,46.05433376455369,46.05433376455369
McKeown,M.,Margaret, ,9,30,1951,Casper,WY,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1997-01-07,1997-01-07,1998-02-04,Reported (favorably),1998-02-26,Roll Call, 80/11,1998-03-27,1998-04-08,,,,University of Wyoming,B.A.,1972-01-01,Georgetown University Law Center,J.D.,1975-01-01,,,,,,,,,,1951-09-30,1677-09-30,M. Margaret McKeown,42,AK,9,9th Cir.,09 - CCA,,,,,,,,09-CCA-18,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, March 29, 1996']",[],444 days 00:00:00.000000000,,,45.27403026756196,45.27403026756196
